timestamp,T1,T2,T3,T4,T5,T6,T7,T8
2024-08-15 01:58:47,19.9,26.9,26.4,25.7,24.6,25.1,25.6,26.0
2024-08-15 01:58:48,19.8,26.9,26.4,25.7,24.6,25.0,25.6,26.1
2024-08-15 01:58:49,19.8,26.9,26.4,25.7,24.6,25.1,25.6,26.1
